Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.040347,0,1,0.333333333,1,0,0,0,0.25,0,0.494949495,0,PASS
0.040476,0,1,0.225,0,1,0,0,0.225,0,0.878787879,0,RUSH
0.041389,0,1,0.616666667,0,0,0,1,0.075,0,0.03030303,1,FIELD_GOAL
0.042269,0,1,0.45,0,1,0,0,0.25,0,0.808080808,0,PASS
0.043056,0,1,0.616666667,0,0,1,0,0.1,0,0.04040404,1,RUSH
0.043229,0,1,0.333333333,0,1,0,0,0.05,0,0.595959596,0,RUSH
0.043333,0,1,0.341666667,0,1,0,0,0.125,0,0.252525253,0,RUSH
0.043889,0,1,0.733333333,0,0,1,0,0.15,0,0.838383838,0,RUSH
0.043889,0,1,0.616666667,1,0,0,0,0.25,0,0.676767677,0,RUSH
0.043917,0,1,0.675,0,1,0,0,0.275,0,0.181818182,1,RUSH
0.045,0,1,0.616666667,1,0,0,0,0.25,0,0.323232323,0,RUSH
0.045667,0,1,0.4,0,1,0,0,0.35,0,0.464646465,0,RUSH
0.045833,0,1,0.45,1,0,0,0,0.25,0,0.808080808,0,PASS
0.046111,0,1,0.333333333,1,0,0,0,0.25,0,0.676767677,0,PASS
0.046692,0,1,0.508333333,1,0,0,0,0.25,0,0.262626263,0,RUSH
0.047222,0,1,0.225,1,0,0,0,0.25,0,0.888888889,0,RUSH
0.047222,0,1,0.383333333,1,0,0,0,0.5,0,0.838383838,0,RUSH
0.0475,0,1,0.066666667,1,0,0,0,0.25,0,0.111111111,1,RUSH
0.047847,0,1,0.5,0,1,0,0,0.2,0,0.555555556,0,RUSH
0.048056,0,1,0.208333333,1,0,0,0,0.25,0,0.95959596,0,RUSH
0.048704,0,1,0.35,0,1,0,0,0.175,0,0.393939394,0,PASS
0.048796,0,1,0.341666667,1,0,0,0,0.25,0,0.303030303,0,PASS
0.050167,0,1,0.4,1,0,0,0,0.375,0,0.474747475,0,RUSH
0.050556,0,1,0.066666667,1,0,0,0,0.25,0,0.343434343,0,PASS
0.052056,0,1,0.158333333,0,1,0,0,0.125,0,0.050505051,1,RUSH
0.052222,0,1,0.541666667,0,0,1,0,0.275,1,0.767676768,0,PASS
0.052222,0,1,0.541666667,0,0,0,1,0.275,1,0.767676768,0,PUNT
0.053611,0,1,0.675,1,0,0,0,0.25,0,0.171717172,1,RUSH
0.054259,0,1,0.341666667,0,1,0,0,0.175,0,0.666666667,0,RUSH
0.054352,0,1,0.35,1,0,0,0,0.25,0,0.424242424,0,RUSH
0.054861,0,1,0.733333333,0,1,0,0,0.2,0,0.858585859,0,RUSH
0.055,0,1,0.508333333,0,0,1,0,0.25,1,0.434343434,0,PASS
0.056389,0,1,0.508333333,0,1,0,0,0.225,0,0.424242424,0,RUSH
0.056611,0,1,0.158333333,1,0,0,0,0.25,0,0.101010101,1,RUSH
0.057882,0,1,0.5,1,0,0,0,0.25,0,0.575757576,0,RUSH
0.059167,0,1,0.4,1,0,0,0,0.25,0,0.535353535,0,RUSH
0.059722,0,1,0.341666667,1,0,0,0,0.25,0,0.696969697,0,RUSH
0.06,0,1,0.35,1,0,0,0,0.25,0,0.575757576,0,PASS
0.061167,0,1,0.158333333,0,1,0,0,0.125,0,0.252525253,0,RUSH
